filename,width,height,class,xmin,ymin,xmax,ymax
2895 Control for 2975-2984_GA.jpg,960,640,Pb-T,399,230,503,543
2895 Control for 2975-2984_GA.jpg,960,640,Pb-T,505,225,607,543
2895 Control for 2975-2984_Si.jpg,960,640,Cu-P,91,230,192,542
2895 Control for 2975-2984_Si.jpg,960,640,Cu-P,190,234,295,540
2895 Control for 2975-2984_Si.jpg,960,640,Pb-T,399,230,503,543
2895 Control for 2975-2984_Si.jpg,960,640,Pb-T,505,225,607,543
2895_GA.jpg,960,640,Cu-T,107,223,222,542
2895_GA.jpg,960,640,Cu-T,220,232,331,540
2895_GA.jpg,960,640,Pb-P,411,237,527,542
2895_GA.jpg,960,640,Pb-P,530,227,651,545
2895_Si.jpg,960,640,Cu-T,105,222,222,538
2895_Si.jpg,960,640,Cu-T,220,229,329,540
2895_Si.jpg,960,640,Pb-P,412,236,527,540
2895_Si.jpg,960,640,Pb-P,528,226,651,542
2896_GA.jpg,960,640,Cu-P,115,224,227,542
2896_GA.jpg,960,640,Cu-P,234,214,351,540
2896_GA.jpg,960,640,Pb-P,423,224,534,544
2896_GA.jpg,960,640,Pb-P,540,220,647,542
2896_Si.jpg,960,640,Cu-P,119,224,228,542
2896_Si.jpg,960,640,Cu-P,237,215,351,542
2896_Si.jpg,960,640,Pb-P,423,226,532,546
2896_Si.jpg,960,640,Pb-P,539,220,648,541
2897_GA.jpg,960,640,Cu-P,110,224,218,542
2897_GA.jpg,960,640,Cu-P,249,231,364,546
2897_GA.jpg,960,640,Pb-P,412,236,535,543
2897_GA.jpg,960,640,Pb-P,546,236,659,543
2897_Si.jpg,960,640,Cu-P,110,224,218,541
2897_Si.jpg,960,640,Cu-P,248,232,364,540
2897_Si.jpg,960,640,Pb-P,411,236,534,540
2897_Si.jpg,960,640,Pb-P,546,238,659,541
2898_GA.jpg,960,640,Cu-P,144,233,260,542
2898_GA.jpg,960,640,Cu-P,273,229,379,542
2898_GA.jpg,960,640,Pb-T,412,223,528,545
2898_GA.jpg,960,640,Pb-T,535,219,646,541
2898_Si.jpg,960,640,Cu-P,144,233,258,545
2898_Si.jpg,960,640,Cu-P,273,231,379,540
2898_Si.jpg,960,640,Pb-T,412,223,526,541
2898_Si.jpg,960,640,Pb-T,532,219,648,540
2899_GA.jpg,960,640,Cu-P,97,226,202,541
2899_GA.jpg,960,640,Cu-P,207,222,318,541
2899_GA.jpg,960,640,Pb-T,430,224,550,542
2899_GA.jpg,960,640,Pb-T,552,232,668,542
2899_Si.jpg,960,640,Cu-P,96,224,199,541
2899_Si.jpg,960,640,Cu-P,206,220,317,545
2899_Si.jpg,960,640,Pb-T,428,224,550,542
2899_Si.jpg,960,640,Pb-T,553,233,668,541
2900_Control_GA.jpg,960,640,Cu-P,70,230,181,540
2900_Control_GA.jpg,960,640,Cu-P,209,220,313,542
2900_Control_GA.jpg,960,640,Pb-T,443,225,554,543
2900_Control_GA.jpg,960,640,Pb-T,561,220,657,540
2900_Control_Si.jpg,960,640,Cu-P,70,230,181,540
2900_Control_Si.jpg,960,640,Cu-P,209,220,313,542
2900_Control_Si.jpg,960,640,Pb-T,443,225,554,543
2900_Control_Si.jpg,960,640,Pb-T,561,220,657,540
2901_GA.jpg,960,640,Cu-P,29,231,133,541
2901_GA.jpg,960,640,Cu-P,134,226,245,541
2901_GA.jpg,960,640,Ag-P,244,227,355,542
2901_GA.jpg,960,640,Ag-P,340,227,456,542
2901_GA.jpg,960,640,Pb-T,453,227,567,542
2901_GA.jpg,960,640,Pb-T,563,226,672,545
2901_Si.jpg,960,640,Cu-P,28,224,133,531
2901_Si.jpg,960,640,Cu-P,135,226,244,542
2901_Si.jpg,960,640,Ag-P,243,227,355,542
2901_Si.jpg,960,640,Ag-P,342,227,458,538
2901_Si.jpg,960,640,Pb-T,454,226,567,540
2901_Si.jpg,960,640,Pb-T,566,223,675,541
2902 IC_GA.jpg,960,640,Cu-T,0,381,116,540
2902 IC_GA.jpg,960,640,Cu-T,111,384,225,542
2902 IC_GA.jpg,960,640,Ag-T,222,375,340,542
2902 IC_GA.jpg,960,640,Ag-T,338,385,457,543
2902 IC_GA.jpg,960,640,Pb-T,456,384,569,541
2902 IC_GA.jpg,960,640,Pb-T,563,383,675,542
2902 IC_Si.jpg,960,640,Cu-T,0,380,115,540
2902 IC_Si.jpg,960,640,Cu-T,112,383,226,538
2902 IC_Si.jpg,960,640,Ag-T,223,375,340,538
2902 IC_Si.jpg,960,640,Ag-T,338,388,457,541
2902 IC_Si.jpg,960,640,Pb-T,454,385,568,540
2902 IC_Si.jpg,960,640,Pb-T,566,384,675,540
2902_GA.jpg,960,640,Cu-P,40,231,154,542
2902_GA.jpg,960,640,Cu-P,153,227,264,542
2902_GA.jpg,960,640,Ag-T,262,226,369,544
2902_GA.jpg,960,640,Ag-T,365,226,475,540
2902_GA.jpg,960,640,Pb-T,468,228,580,541
2902_GA.jpg,960,640,Pb-T,572,231,678,542
2902_Si.jpg,960,640,Cu-P,41,232,153,540
2902_Si.jpg,960,640,Cu-P,149,228,262,540
2902_Si.jpg,960,640,Ag-T,259,228,366,540
2902_Si.jpg,960,640,Ag-T,366,227,475,542
2902_Si.jpg,960,640,Pb-T,463,229,578,541
2902_Si.jpg,960,640,Pb-T,573,231,678,541
2903_GA.jpg,960,640,Pb-T,253,232,359,542
2903_GA.jpg,960,640,Pb-T,371,222,480,536
2903_Si.jpg,960,640,Pb-T,253,232,359,542
2903_Si.jpg,960,640,Pb-T,371,222,480,536
2904_GA.jpg,960,640,Pb-T,257,229,367,542
2904_GA.jpg,960,640,Pb-T,418,234,531,540
2904_Si.jpg,960,640,Pb-T,257,229,367,542
2904_Si.jpg,960,640,Pb-T,418,234,531,540
2905_GA.jpg,960,640,Pb-T,239,225,345,542
2905_GA.jpg,960,640,Pb-T,392,225,515,540
2905_Si.jpg,960,640,Pb-T,239,225,345,542
2905_Si.jpg,960,640,Pb-T,392,225,515,540
2906 IC_GA.jpg,960,640,Cu-P,8,376,128,541
2906 IC_GA.jpg,960,640,Cu-P,119,383,235,540
2906 IC_GA.jpg,960,640,Ag-P,234,381,347,541
2906 IC_GA.jpg,960,640,Ag-P,346,380,462,542
2906 IC_GA.jpg,960,640,Pb-T,461,385,567,542
2906 IC_GA.jpg,960,640,Pb-T,567,371,677,543
2906 IC_Si.jpg,960,640,Cu-P,6,379,128,537
2906 IC_Si.jpg,960,640,Cu-P,120,384,235,540
2906 IC_Si.jpg,960,640,Ag-P,234,383,348,543
2906 IC_Si.jpg,960,640,Ag-P,346,380,462,541
2906 IC_Si.jpg,960,640,Pb-T,461,388,567,540
2906 IC_Si.jpg,960,640,Pb-T,566,372,675,541
2906_GA.jpg,960,640,Cu-P,14,233,123,541
2906_GA.jpg,960,640,Cu-P,124,223,236,542
2906_GA.jpg,960,640,Ag-P,236,232,347,541
2906_GA.jpg,960,640,Ag-P,347,229,452,542
2906_GA.jpg,960,640,Pb-T,451,236,567,542
2906_GA.jpg,960,640,Pb-T,563,233,670,543
2906_Si.jpg,960,640,Cu-P,15,232,121,541
2906_Si.jpg,960,640,Cu-P,123,223,237,541
2906_Si.jpg,960,640,Ag-P,235,233,346,540
2906_Si.jpg,960,640,Ag-P,348,231,452,541
2906_Si.jpg,960,640,Pb-T,452,237,565,542
2906_Si.jpg,960,640,Pb-T,563,233,669,541
2907 IC_GA.jpg,960,640,Cu-T,0,383,111,541
2907 IC_GA.jpg,960,640,Cu-T,110,375,223,541
2907 IC_GA.jpg,960,640,Ag-P,222,381,342,541
2907 IC_GA.jpg,960,640,Ag-P,340,377,456,545
2907 IC_GA.jpg,960,640,Pb-T,460,377,569,543
2907 IC_GA.jpg,960,640,Pb-T,568,377,674,543
2907 IC_Si.jpg,960,640,Cu-T,0,384,114,540
2907 IC_Si.jpg,960,640,Cu-T,111,377,226,542
2907 IC_Si.jpg,960,640,Ag-P,223,385,342,541
2907 IC_Si.jpg,960,640,Ag-P,340,380,457,541
2907 IC_Si.jpg,960,640,Pb-T,458,379,569,542
2907 IC_Si.jpg,960,640,Pb-T,568,380,674,543
2907_GA.jpg,960,640,Cu-T,3,224,108,540
2907_GA.jpg,960,640,Cu-T,111,227,222,541
2907_GA.jpg,960,640,Ag-P,228,226,343,545
2907_GA.jpg,960,640,Ag-P,350,236,460,543
2907_GA.jpg,960,640,Pb-T,462,220,576,544
2907_GA.jpg,960,640,Pb-T,574,226,682,542
2907_Si.jpg,960,640,Cu-T,4,226,107,538
2907_Si.jpg,960,640,Cu-T,112,228,222,540
2907_Si.jpg,960,640,Ag-P,230,227,342,541
2907_Si.jpg,960,640,Ag-P,350,237,458,541
2907_Si.jpg,960,640,Pb-T,462,222,576,544
2907_Si.jpg,960,640,Pb-T,576,226,683,541
2908 Control for 2901-2907_GA.jpg,960,640,Cu-P,19,230,134,540
2908 Control for 2901-2907_GA.jpg,960,640,Cu-P,134,230,246,540
2908 Control for 2901-2907_GA.jpg,960,640,Ag-P,244,227,352,542
2908 Control for 2901-2907_GA.jpg,960,640,Ag-P,352,229,459,542
2908 Control for 2901-2907_GA.jpg,960,640,Pb-P,461,232,566,542
2908 Control for 2901-2907_GA.jpg,960,640,Pb-P,566,232,673,543
2908 Control for 2901-2907_Si.jpg,960,640,Cu-P,19,230,134,540
2908 Control for 2901-2907_Si.jpg,960,640,Cu-P,134,230,246,540
2908 Control for 2901-2907_Si.jpg,960,640,Ag-P,244,227,352,542
2908 Control for 2901-2907_Si.jpg,960,640,Ag-P,352,229,459,542
2908 Control for 2901-2907_Si.jpg,960,640,Pb-P,461,232,566,542
2908 Control for 2901-2907_Si.jpg,960,640,Pb-P,566,232,673,543
2908 IC_GA.jpg,960,640,Cu-P,2,369,111,538
2908 IC_GA.jpg,960,640,Cu-P,109,375,220,540
2908 IC_GA.jpg,960,640,Ag-P,220,383,331,542
2908 IC_GA.jpg,960,640,Ag-P,331,380,445,542
2908 IC_GA.jpg,960,640,Pb-P,450,368,564,542
2908 IC_GA.jpg,960,640,Pb-P,563,385,675,542
2908 IC_Si.jpg,960,640,Cu-P,2,369,111,538
2908 IC_Si.jpg,960,640,Cu-P,109,376,220,540
2908 IC_Si.jpg,960,640,Ag-P,220,383,331,542
2908 IC_Si.jpg,960,640,Ag-P,331,380,445,542
2908 IC_Si.jpg,960,640,Pb-P,450,367,564,542
2908 IC_Si.jpg,960,640,Pb-P,563,385,675,542
2909_GA.jpg,960,640,Cu-P,17,222,130,542
2909_GA.jpg,960,640,Cu-P,129,246,230,542
2909_GA.jpg,960,640,Ag-P,232,232,342,542
2909_GA.jpg,960,640,Ag-P,341,240,445,542
2909_GA.jpg,960,640,Pb-T,447,232,562,545
2909_GA.jpg,960,640,Pb-T,560,234,663,543
2909_Si.jpg,960,640,Cu-P,18,224,130,541
2909_Si.jpg,960,640,Cu-P,129,246,232,540
2909_Si.jpg,960,640,Ag-P,232,232,342,541
2909_Si.jpg,960,640,Ag-P,341,241,445,542
2909_Si.jpg,960,640,Pb-T,447,233,560,542
2909_Si.jpg,960,640,Pb-T,559,233,664,541
2910_GA.jpg,960,640,Cu-P,5,224,106,540
2910_GA.jpg,960,640,Cu-P,106,232,214,542
2910_GA.jpg,960,640,Ag-P,213,228,318,541
2910_GA.jpg,960,640,Ag-P,315,228,420,541
2910_GA.jpg,960,640,Pb-T,420,222,531,544
2910_GA.jpg,960,640,Pb-T,531,229,631,544
2910_Si.jpg,960,640,Cu-P,8,226,106,540
2910_Si.jpg,960,640,Cu-P,103,233,216,541
2910_Si.jpg,960,640,Ag-P,213,229,318,540
2910_Si.jpg,960,640,Ag-P,315,228,420,540
2910_Si.jpg,960,640,Pb-T,420,222,532,540
2910_Si.jpg,960,640,Pb-T,527,229,632,542
2911_GA.jpg,960,640,Cu-U,5,228,119,540
2911_GA.jpg,960,640,Cu-U,119,234,232,541
2911_GA.jpg,960,640,Ag-U,230,227,338,540
2911_GA.jpg,960,640,Ag-U,327,234,438,542
2911_GA.jpg,960,640,Pb-T,434,220,546,542
2911_GA.jpg,960,640,Pb-T,543,227,655,544
2911_Si.jpg,960,640,Cu-U,6,229,116,536
2911_Si.jpg,960,640,Cu-U,117,236,230,540
2911_Si.jpg,960,640,Ag-U,230,227,338,541
2911_Si.jpg,960,640,Ag-U,327,236,439,542
2911_Si.jpg,960,640,Pb-T,433,220,545,541
2911_Si.jpg,960,640,Pb-T,543,228,655,541
2912_GA.jpg,960,640,Cu-T,5,219,106,540
2912_GA.jpg,960,640,Cu-T,103,227,203,541
2912_GA.jpg,960,640,Ag-P,202,226,312,544
2912_GA.jpg,960,640,Ag-P,305,232,410,541
2912_GA.jpg,960,640,Pb-T,410,223,528,540
2912_GA.jpg,960,640,Pb-T,506,220,631,544
2912_Si.jpg,960,640,Cu-T,5,219,106,537
2912_Si.jpg,960,640,Cu-T,101,227,204,538
2912_Si.jpg,960,640,Ag-P,203,224,310,541
2912_Si.jpg,960,640,Ag-P,310,232,408,538
2912_Si.jpg,960,640,Pb-T,411,224,528,538
2912_Si.jpg,960,640,Pb-T,507,220,631,541
2914 CONTROL for 2909-2913_GA.jpg,960,640,Cu-P,14,227,116,540
2914 CONTROL for 2909-2913_GA.jpg,960,640,Cu-P,116,223,223,540
2914 CONTROL for 2909-2913_GA.jpg,960,640,Ag-P,225,225,336,540
2914 CONTROL for 2909-2913_GA.jpg,960,640,Ag-P,334,222,436,542
2914 CONTROL for 2909-2913_GA.jpg,960,640,Pb-P,436,229,545,543
2914 CONTROL for 2909-2913_GA.jpg,960,640,Pb-P,547,234,659,543
2914 CONTROL for 2909-2913_Si.jpg,960,640,Cu-P,14,233,116,543
2914 CONTROL for 2909-2913_Si.jpg,960,640,Cu-P,116,229,223,545
2914 CONTROL for 2909-2913_Si.jpg,960,640,Ag-P,225,231,336,543
2914 CONTROL for 2909-2913_Si.jpg,960,640,Ag-P,334,228,436,547
2914 CONTROL for 2909-2913_Si.jpg,960,640,Pb-P,436,235,545,546
2914 CONTROL for 2909-2913_Si.jpg,960,640,Pb-P,547,238,659,545
2915_GA.jpg,960,640,Cu-P,28,220,139,541
2915_GA.jpg,960,640,Cu-P,143,231,254,540
2915_GA.jpg,960,640,Ag-P,257,222,372,541
2915_GA.jpg,960,640,Ag-P,361,232,480,542
2915_GA.jpg,960,640,Pb-U,472,233,581,543
2915_GA.jpg,960,640,Pb-U,578,229,680,545
2915_Si.jpg,960,640,Cu-P,29,220,139,541
2915_Si.jpg,960,640,Cu-P,144,229,253,538
2915_Si.jpg,960,640,Ag-P,258,220,372,540
2915_Si.jpg,960,640,Ag-P,361,231,480,541
2915_Si.jpg,960,640,Pb-U,471,236,580,541
2915_Si.jpg,960,640,Pb-U,577,229,680,541
2916_GA.jpg,960,640,Cu-T,54,237,157,542
2916_GA.jpg,960,640,Cu-T,151,233,263,540
2916_GA.jpg,960,640,Ag-T,259,228,368,542
2916_GA.jpg,960,640,Ag-T,372,228,475,542
2916_GA.jpg,960,640,Pb-T,471,226,585,544
2916_GA.jpg,960,640,Pb-T,572,220,688,541
2916_Si.jpg,960,640,Cu-T,54,236,158,541
2916_Si.jpg,960,640,Cu-T,151,229,262,541
2916_Si.jpg,960,640,Ag-T,259,227,366,542
2916_Si.jpg,960,640,Ag-T,370,229,474,542
2916_Si.jpg,960,640,Pb-T,474,226,586,542
2916_Si.jpg,960,640,Pb-T,572,219,687,540
2917_GA.jpg,960,640,Cu-U,26,229,142,542
2917_GA.jpg,960,640,Cu-U,140,228,252,541
2917_GA.jpg,960,640,Ag-T,253,223,359,544
2917_GA.jpg,960,640,Ag-T,357,227,465,544
2917_GA.jpg,960,640,Pb-T,465,229,568,544
2917_GA.jpg,960,640,Pb-T,569,234,679,543
2917_Si.jpg,960,640,Cu-U,26,231,140,541
2917_Si.jpg,960,640,Cu-U,140,229,253,540
2917_Si.jpg,960,640,Ag-T,253,223,359,540
2917_Si.jpg,960,640,Ag-T,359,228,463,541
2917_Si.jpg,960,640,Pb-T,465,229,567,541
2917_Si.jpg,960,640,Pb-T,569,234,679,542
2918_GA.jpg,960,640,Cu-T,34,241,151,541
2918_GA.jpg,960,640,Cu-T,143,219,254,540
2918_GA.jpg,960,640,Ag-U,250,231,365,542
2918_GA.jpg,960,640,Ag-U,361,224,467,544
2918_GA.jpg,960,640,Pb-T,467,224,573,544
2918_GA.jpg,960,640,Pb-T,566,222,688,542
2918_Si.jpg,960,640,Cu-T,34,242,151,540
2918_Si.jpg,960,640,Cu-T,143,219,254,541
2918_Si.jpg,960,640,Ag-U,252,232,365,542
2918_Si.jpg,960,640,Ag-U,361,224,466,541
2918_Si.jpg,960,640,Pb-T,467,226,573,542
2918_Si.jpg,960,640,Pb-T,564,220,688,540
2919_GA.jpg,960,640,Cu-P,38,227,149,544
2919_GA.jpg,960,640,Cu-P,138,217,249,544
2919_GA.jpg,960,640,Ag-T,252,236,360,543
2919_GA.jpg,960,640,Ag-T,357,237,472,543
2919_GA.jpg,960,640,Pb-T,468,224,580,544
2919_GA.jpg,960,640,Pb-T,577,223,679,544
2919_Si.jpg,960,640,Cu-P,40,227,148,540
2919_Si.jpg,960,640,Cu-P,139,218,249,540
2919_Si.jpg,960,640,Ag-T,252,236,359,540
2919_Si.jpg,960,640,Ag-T,356,238,471,541
2919_Si.jpg,960,640,Pb-T,470,224,576,541
2919_Si.jpg,960,640,Pb-T,574,224,678,542
2920 Control for 2915-2919_GA.jpg,960,640,Cu-P,25,227,153,540
2920 Control for 2915-2919_GA.jpg,960,640,Cu-P,139,237,258,542
2920 Control for 2915-2919_GA.jpg,960,640,Ag-P,244,232,367,542
2920 Control for 2915-2919_GA.jpg,960,640,Ag-P,355,236,468,542
2920 Control for 2915-2919_GA.jpg,960,640,Pb-T,466,227,578,540
2920 Control for 2915-2919_GA.jpg,960,640,Pb-T,577,222,684,538
2920 Control for 2915-2919_Si.jpg,960,640,Cu-P,25,227,153,540
2920 Control for 2915-2919_Si.jpg,960,640,Cu-P,139,237,258,542
2920 Control for 2915-2919_Si.jpg,960,640,Ag-P,244,232,367,542
2920 Control for 2915-2919_Si.jpg,960,640,Ag-P,355,236,468,542
2920 Control for 2915-2919_Si.jpg,960,640,Pb-T,466,227,578,540
2920 Control for 2915-2919_Si.jpg,960,640,Pb-T,577,222,684,538
2921_GA.jpg,960,640,Cu-U,5,220,135,540
2921_GA.jpg,960,640,Cu-U,125,224,239,538
2921_GA.jpg,960,640,Ag-P,228,224,345,540
2921_GA.jpg,960,640,Ag-P,341,224,442,542
2921_GA.jpg,960,640,Pb-U,440,231,563,542
2921_GA.jpg,960,640,Pb-U,560,218,674,542
2921_Si.jpg,960,640,Cu-U,8,222,135,538
2921_Si.jpg,960,640,Cu-U,125,226,237,537
2921_Si.jpg,960,640,Ag-P,230,224,343,537
2921_Si.jpg,960,640,Ag-P,341,226,442,540
2921_Si.jpg,960,640,Pb-U,443,231,563,541
2921_Si.jpg,960,640,Pb-U,560,219,678,542
2922_GA.jpg,960,640,Cu-P,27,231,137,543
2922_GA.jpg,960,640,Cu-P,128,227,244,542
2922_GA.jpg,960,640,Ag-P,232,227,352,544
2922_GA.jpg,960,640,Ag-P,350,231,456,543
2922_GA.jpg,960,640,Pb-U,453,226,577,541
2922_GA.jpg,960,640,Pb-U,574,224,680,542
2922_Si.jpg,960,640,Cu-P,27,232,137,538
2922_Si.jpg,960,640,Cu-P,126,227,244,540
2922_Si.jpg,960,640,Ag-P,232,227,350,540
2922_Si.jpg,960,640,Ag-P,346,234,454,541
2922_Si.jpg,960,640,Pb-U,454,224,576,541
2922_Si.jpg,960,640,Pb-U,574,224,679,542
2923_GA.jpg,960,640,Cu-P,13,228,135,540
2923_GA.jpg,960,640,Cu-P,143,233,254,542
2923_GA.jpg,960,640,Ag-T,254,232,356,542
2923_GA.jpg,960,640,Ag-T,355,232,472,542
2923_GA.jpg,960,640,Pb-T,462,224,580,541
2923_GA.jpg,960,640,Pb-T,577,223,682,542
2923_Si.jpg,960,640,Cu-P,15,231,133,537
2923_Si.jpg,960,640,Cu-P,142,233,253,542
2923_Si.jpg,960,640,Ag-T,254,232,355,540
2923_Si.jpg,960,640,Ag-T,355,232,472,540
2923_Si.jpg,960,640,Pb-T,462,222,581,541
2923_Si.jpg,960,640,Pb-T,572,222,683,542
2924_GA.jpg,960,640,Cu-P,13,233,140,541
2924_GA.jpg,960,640,Cu-P,132,231,254,540
2924_GA.jpg,960,640,Ag-P,252,234,356,542
2924_GA.jpg,960,640,Ag-P,354,237,461,542
2924_GA.jpg,960,640,Pb-U,471,234,580,546
2924_GA.jpg,960,640,Pb-U,573,222,684,544
2924_Si.jpg,960,640,Cu-P,14,233,142,541
2924_Si.jpg,960,640,Cu-P,133,231,255,540
2924_Si.jpg,960,640,Ag-P,246,237,352,540
2924_Si.jpg,960,640,Ag-P,355,237,458,541
2924_Si.jpg,960,640,Pb-U,474,234,578,543
2924_Si.jpg,960,640,Pb-U,574,222,684,541
2925_GA.jpg,960,640,Cu-P,40,237,157,541
2925_GA.jpg,960,640,Cu-P,156,226,258,541
2925_GA.jpg,960,640,Ag-T,264,232,364,541
2925_GA.jpg,960,640,Ag-T,365,233,477,542
2925_GA.jpg,960,640,Pb-T,476,236,583,543
2925_GA.jpg,960,640,Pb-T,583,223,684,544
2925_IC_GA.jpg,960,640,Cu-T,28,377,139,541
2925_IC_GA.jpg,960,640,Cu-T,138,376,241,542
2925_IC_GA.jpg,960,640,Ag-T,230,371,345,536
2925_IC_GA.jpg,960,640,Ag-T,343,370,452,532
2925_IC_GA.jpg,960,640,Pb-T,452,362,564,533
2925_IC_GA.jpg,960,640,Pb-T,567,366,680,522
2925_IC_Si.jpg,960,640,Cu-T,26,377,139,538
2925_IC_Si.jpg,960,640,Cu-T,138,377,240,540
2925_IC_Si.jpg,960,640,Ag-T,231,374,342,537
2925_IC_Si.jpg,960,640,Ag-T,342,371,453,532
2925_IC_Si.jpg,960,640,Pb-T,452,362,565,533
2925_IC_Si.jpg,960,640,Pb-T,564,366,680,520
2925_Si.jpg,960,640,Cu-P,38,236,156,541
2925_Si.jpg,960,640,Cu-P,154,227,259,541
2925_Si.jpg,960,640,Ag-T,264,232,364,542
2925_Si.jpg,960,640,Ag-T,365,234,477,541
2925_Si.jpg,960,640,Pb-T,476,236,583,541
2925_Si.jpg,960,640,Pb-T,583,223,684,542
2926_GA.jpg,960,640,Cu-P,14,231,133,541
2926_GA.jpg,960,640,Cu-P,131,226,243,545
2926_GA.jpg,960,640,Ag-T,241,226,348,543
2926_GA.jpg,960,640,Ag-T,345,224,457,543
2926_GA.jpg,960,640,Pb-T,450,224,571,545
2926_GA.jpg,960,640,Pb-U,571,217,684,545
2926_Si.jpg,960,640,Cu-P,13,232,133,539
2926_Si.jpg,960,640,Cu-P,131,226,243,543
2926_Si.jpg,960,640,Ag-T,241,226,346,541
2926_Si.jpg,960,640,Ag-T,343,226,455,541
2926_Si.jpg,960,640,Pb-T,455,224,573,541
2926_Si.jpg,960,640,Pb-U,566,217,686,545
2927_GA.jpg,960,640,Cu-P,20,228,127,545
2927_GA.jpg,960,640,Cu-P,124,230,238,543
2927_GA.jpg,960,640,Ag-P,236,226,352,543
2927_GA.jpg,960,640,Ag-P,350,230,457,547
2927_GA.jpg,960,640,Pb-U,464,224,584,547
2927_GA.jpg,960,640,Pb-T,575,219,685,548
2927_Si.jpg,960,640,Cu-P,20,228,127,541
2927_Si.jpg,960,640,Cu-P,124,232,236,541
2927_Si.jpg,960,640,Ag-P,236,226,352,541
2927_Si.jpg,960,640,Ag-P,350,230,455,545
2927_Si.jpg,960,640,Pb-U,464,224,580,543
2927_Si.jpg,960,640,Pb-T,579,219,678,545
2928_GA.jpg,960,640,Cu-P,18,217,129,536
2928_GA.jpg,960,640,Cu-P,136,228,258,543
2928_GA.jpg,960,640,Ag-P,245,230,356,543
2928_GA.jpg,960,640,Ag-P,341,228,463,543
2928_GA.jpg,960,640,Pb-T,461,224,569,545
2928_GA.jpg,960,640,Pb-U,571,230,680,547
2928_Si.jpg,960,640,Cu-P,18,217,129,534
2928_Si.jpg,960,640,Cu-P,135,230,258,541
2928_Si.jpg,960,640,Ag-P,247,230,357,541
2928_Si.jpg,960,640,Ag-P,343,228,463,539
2928_Si.jpg,960,640,Pb-T,459,222,568,543
2928_Si.jpg,960,640,Pb-U,571,230,680,545
2929_GA-2.jpg,960,640,Cu-P,27,224,136,541
2929_GA-2.jpg,960,640,Cu-P,136,228,243,540
2929_GA-2.jpg,960,640,Ag-P,247,227,360,545
2929_GA-2.jpg,960,640,Ag-P,360,238,465,544
2929_GA-2.jpg,960,640,Pb-T,465,225,571,544
2929_GA-2.jpg,960,640,Pb-T,570,218,675,542
2929_Si.jpg,960,640,Cu-P,27,223,134,542
2929_Si.jpg,960,640,Cu-P,134,228,242,540
2929_Si.jpg,960,640,Ag-P,248,227,358,542
2929_Si.jpg,960,640,Ag-P,360,238,464,541
2929_Si.jpg,960,640,Pb-T,467,227,570,541
2929_Si.jpg,960,640,Pb-T,568,219,674,541
2930_GA.jpg,960,640,Cu-P,5,226,116,541
2930_GA.jpg,960,640,Cu-U,118,228,228,543
2930_GA.jpg,960,640,Ag-P,232,228,348,544
2930_GA.jpg,960,640,Ag-P,351,230,467,543
2930_GA.jpg,960,640,Pb-T,465,224,579,546
2930_GA.jpg,960,640,Pb-T,576,221,686,546
2930_Si.jpg,960,640,Cu-P,5,226,116,543
2930_Si.jpg,960,640,Cu-U,120,228,230,543
2930_Si.jpg,960,640,Ag-P,234,230,346,541
2930_Si.jpg,960,640,Ag-P,351,230,465,543
2930_Si.jpg,960,640,Pb-T,464,224,581,544
2930_Si.jpg,960,640,Pb-T,576,219,686,543
2931 Control for 2921-2930_GA.jpg,960,640,Cu-P,35,230,139,540
2931 Control for 2921-2930_GA.jpg,960,640,Cu-P,142,230,246,542
2931 Control for 2921-2930_GA.jpg,960,640,Ag-P,248,227,353,542
2931 Control for 2921-2930_GA.jpg,960,640,Ag-P,353,232,459,542
2931 Control for 2921-2930_GA.jpg,960,640,Pb-P,457,222,573,543
2931 Control for 2921-2930_GA.jpg,960,640,Pb-T,571,222,680,543
2931 Control for 2921-2930_Si.jpg,960,640,Cu-P,35,230,139,540
2931 Control for 2921-2930_Si.jpg,960,640,Cu-P,142,230,246,542
2931 Control for 2921-2930_Si.jpg,960,640,Ag-P,248,227,353,542
2931 Control for 2921-2930_Si.jpg,960,640,Ag-P,353,232,459,542
2931 Control for 2921-2930_Si.jpg,960,640,Pb-P,457,222,573,543
2931 Control for 2921-2930_Si.jpg,960,640,Pb-T,571,222,680,543
2932_Control for 2933-2935_GA.jpg,960,640,Cu-P,7,229,130,544
2932_Control for 2933-2935_GA.jpg,960,640,Cu-P,126,222,237,543
2932_Control for 2933-2935_GA.jpg,960,640,Ag-P,233,233,345,544
2932_Control for 2933-2935_GA.jpg,960,640,Ag-P,342,220,449,544
2932_Control for 2933-2935_GA.jpg,960,640,Pb-P,445,224,565,544
2932_Control for 2933-2935_GA.jpg,960,640,Pb-P,561,222,679,544
2932_Control for 2933-2935_Si.jpg,960,640,Cu-P,7,231,130,541
2932_Control for 2933-2935_Si.jpg,960,640,Cu-P,126,222,235,539
2932_Control for 2933-2935_Si.jpg,960,640,Ag-P,233,235,345,543
2932_Control for 2933-2935_Si.jpg,960,640,Ag-P,342,220,449,543
2932_Control for 2933-2935_Si.jpg,960,640,Pb-P,447,224,565,543
2932_Control for 2933-2935_Si.jpg,960,640,Pb-P,561,222,679,544
2933_GA.jpg,960,640,Cu-P,9,217,131,544
2933_GA.jpg,960,640,Cu-P,128,233,243,540
2933_GA.jpg,960,640,Ag-P,231,219,355,539
2933_GA.jpg,960,640,Ag-P,349,223,459,544
